end_station_name,end_station_latitude,end_station_longitude,year,month,count
Baltic St & 5 Ave,40.6795766,-73.97854971,2018,8,1702
Bank St & Hudson St,40.73652889,-74.00618026,2018,8,3458
Bank St & Washington St,40.7361967,-74.00859207,2018,8,3481
Bank St & Washington St,40.7361967,-74.00859207,2018,9,4
Banker St & Meserole Ave,40.72606,-73.95621,2018,8,1746
Barclay St & Church St,40.71291224,-74.01020234,2018,8,5079
Barrow St & Hudson St,40.73172428,-74.00674436,2018,8,6521
Bayard St & Baxter St,40.71602118,-73.99974372,2018,8,3752
Bayard St & Leonard St,40.71915572,-73.94885391,2018,8,1147
Bedford Ave & Bergen St,40.676368,-73.952918,2018,8,1064
Bedford Ave & Nassau Ave,40.72311651,-73.95212324,2018,8,3015
Bedford Ave & S 9 St,40.70853074,-73.96408963,2018,8,546
Bedford Ave & S 9 St,40.70853074,-73.96408963,2018,9,1
Bergen St & Flatbush Ave,40.68094472,-73.97567332,2018,8,1724
Bergen St & Smith St,40.6867443,-73.99063168,2018,8,4105
Bergen St & Smith St,40.6867443,-73.99063168,2018,9,1
Bergen St & Vanderbilt Ave,40.6794388,-73.9680438,2018,8,1556
Berkeley Pl & 6 Ave,40.6765304,-73.97846879,2018,8,1033
Berkeley Pl & 7 Ave,40.67514684,-73.97523209,2018,8,1966
Berry St & N 8 St,40.7190095,-73.95852515,2018,8,2972
Bialystoker Pl & Delancey St,40.71622644,-73.98261206,2018,8,1583
Bialystoker Pl & Delancey St,40.71622644,-73.98261206,2018,9,1
Boerum St & Broadway,40.70538077,-73.94976519,2018,8,794
Boerum St & Broadway,40.70538077,-73.94976519,2018,9,1
Bond St & Bergen St,40.6849668,-73.98620772,2018,8,1527
Bond St & Bergen St,40.6849668,-73.98620772,2018,9,1
Bond St & Fulton St,40.68962189,-73.98304269,2018,8,2710
Bond St & Fulton St,40.68962189,-73.98304269,2018,9,1
Bressler,40.64653837,-74.01658773,2018,8,20
Broad St & Bridge St,40.70365182,-74.01167797,2018,8,1658
Broadway & 12 St,40.7668,-73.9347774,2018,8,456
Broadway & Battery Pl,40.70463334,-74.01361706,2018,8,5707
Broadway & Battery Pl,40.70463334,-74.01361706,2018,9,1
Broadway & Berry St,40.71044554,-73.96525063,2018,8,2447
Broadway & Berry St,40.71044554,-73.96525063,2018,9,1
Broadway & E 14 St,40.73454567,-73.99074142,2018,8,10197
Broadway & E 22 St,40.7403432,-73.98955109,2018,8,11711
Broadway & E 22 St,40.7403432,-73.98955109,2018,9,1
Broadway & Moylan Pl,40.8143256,-73.9590255,2018,8,1704
Broadway & Moylan Pl,40.8143256,-73.9590255,2018,9,2
Broadway & Roebling St,40.70924826,-73.96063149,2018,8,1853
Broadway & Roebling St,40.70924826,-73.96063149,2018,9,2
Broadway & W 122 St,40.8120562,-73.9612547,2018,8,551
Broadway & W 122 St,40.8120562,-73.9612547,2018,9,1
Broadway & W 25 St,40.74286877,-73.98918629,2018,8,8251
Broadway & W 25 St,40.74286877,-73.98918629,2018,9,1
Broadway & W 29 St,40.7462009,-73.98855723,2018,8,5441
Broadway & W 32 St,40.74854862,-73.98808416,2018,8,6090
Broadway & W 36 St,40.75097711,-73.98765428,2018,8,4222
Broadway & W 37 St,40.75172632,-73.98753523,2018,8,1970
Broadway & W 38 St,40.75299641,-73.98721619,2018,8,4555
Broadway & W 41 St,40.75513557,-73.98658032,2018,8,6932
Broadway & W 49 St,40.76068327,-73.98452729,2018,8,7035
Broadway & W 51 St,40.76228826,-73.98336183,2018,8,3567
Broadway & W 53 St,40.76344058,-73.98268129,2018,8,3680
Broadway & W 53 St,40.76344058,-73.98268129,2018,9,1
Broadway & W 56 St,40.7652654,-73.98192338,2018,8,4973
Broadway & W 58 St,40.76695317,-73.98169333,2018,8,7977
Broadway & W 60 St,40.76915505,-73.98191841,2018,8,8756
Broadway & Whipple St,40.7016657,-73.9437303,2018,8,982
Broadway & Whipple St,40.7016657,-73.9437303,2018,9,1
Brooklyn Bridge Park - Pier 2,40.69878,-73.99712,2018,8,2005
Bus Slip & State St,40.701907,-74.013942,2018,8,3129
Bus Slip & State St,40.701907,-74.013942,2018,9,1
Bushwick Ave & Powers St,40.71247661,-73.94100005,2018,8,1561
Bushwick Ave & Powers St,40.71247661,-73.94100005,2018,9,1
Butler St & Court St,40.6849894,-73.99440329,2018,8,934
Butler St & Court St,40.6849894,-73.99440329,2018,9,2
Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,2018,8,2724
Cadman Plaza E & Tillary St,40.69597683,-73.99014892,2018,8,1828
Cadman Plaza E & Tillary St,40.69597683,-73.99014892,2018,9,2
Cadman Plaza West & Montague St,40.69383,-73.990539,2018,8,2001
Cambridge Pl & Gates Ave,40.68488,-73.96304,2018,8,884
Canal St & Rutgers St,40.71427487,-73.98990025,2018,8,4539
Canal St & Rutgers St,40.71427487,-73.98990025,2018,9,1
Carlton Ave & Dean St,40.6809741,-73.9710097,2018,8,1077
Carlton Ave & Flushing Ave,40.697787,-73.973736,2018,8,1316
Carlton Ave & Flushing Ave,40.697787,-73.973736,2018,9,1
Carlton Ave & Park Ave,40.69580705,-73.97355569,2018,8,779
Carmine St & 6 Ave,40.73038599,-74.00214988,2018,8,9494
Carmine St & 6 Ave,40.73038599,-74.00214988,2018,9,1
Carroll St & 5 Ave,40.6751622,-73.9814832,2018,8,1611
Carroll St & 6 Ave,40.6740886,-73.9787282,2018,8,1244
Carroll St & 6 Ave,40.6740886,-73.9787282,2018,9,1
Carroll St & Bond St,40.6786115,-73.99037292,2018,8,905
Carroll St & Columbia St,40.6830456,-74.00348559,2018,8,1226
Carroll St & Franklin Ave,40.6679411,-73.9588,2018,8,263
Carroll St & Smith St,40.680611,-73.99475825,2018,8,1975
Carroll St & Smith St,40.680611,-73.99475825,2018,9,1
Carroll St & Washington Ave,40.6686744,-73.9618148,2018,8,378
Carroll St & Washington Ave,40.6686744,-73.9618148,2018,9,1
Cathedral Pkwy & Broadway,40.804213,-73.96699104,2018,8,1722
Catherine St & Monroe St,40.71117444,-73.99682619,2018,8,2780
Center Blvd & 48 Ave,40.745038,-73.957539,2018,8,1064
Center Blvd & Borden Ave,40.74161,-73.96044,2018,8,795
Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,2018,8,4227
Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,2018,9,1
Central Park S & 6 Ave,40.76590936,-73.97634151,2018,8,9109
Central Park W & W 96 St,40.79127,-73.964839,2018,8,3503
Central Park W & W 96 St,40.79127,-73.964839,2018,9,1
Central Park West & W 100 St,40.79406661,-73.96286845,2018,8,2420
Central Park West & W 102 St,40.795346,-73.96186,2018,8,1262
Central Park West & W 68 St,40.7734066,-73.97782542,2018,8,5281
Central Park West & W 72 St,40.77579377,-73.97620574,2018,8,6565
Central Park West & W 76 St,40.77896784,-73.97374737,2018,8,3914
Central Park West & W 85 St,40.78472675,-73.96961715,2018,8,4471
Centre St & Chambers St,40.71273266,-74.0046073,2018,8,9009
Centre St & Chambers St,40.71273266,-74.0046073,2018,9,1
Centre St & Worth St,40.71494807,-74.00234482,2018,8,3160
Cherry St,40.71219906,-73.97948148,2018,8,2088
Christopher St & Greenwich St,40.73291553,-74.00711384,2018,8,8922
Christopher St & Greenwich St,40.73291553,-74.00711384,2018,9,1
City Hall,40.7177325,-74.043845,2018,8,1
Clark St & Henry St,40.69760127,-73.99344559,2018,8,2552
Clark St & Henry St,40.69760127,-73.99344559,2018,9,1
Classon Ave & St Marks Ave,40.6765198,-73.9596082,2018,8,1186
Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,2018,8,930
Clermont Ave & Park Ave,40.69573398,-73.97129668,2018,8,758
Cleveland Pl & Spring St,40.72210379,-73.99724901,2018,8,8564
Cliff St & Fulton St,40.70831794,-74.00504082,2018,8,1602
Cliff St & Fulton St,40.70831794,-74.00504082,2018,9,1
Cliff St & Fulton St_1,40.70823502,-74.00530063,2018,8,1336
Clinton Ave & Flushing Ave,40.69794,-73.96986848,2018,8,1118
Clinton Ave & Myrtle Ave,40.693261,-73.968896,2018,8,2487
Clinton Ave & Myrtle Ave,40.693261,-73.968896,2018,9,1
Clinton St & 4 Place,40.6783563,-74.00014502,2018,8,1014
Clinton St & Centre St,40.67434,-74.00194698,2018,8,409
Clinton St & Grand St,40.71559509,-73.9870295,2018,8,3562
Clinton St & Joralemon St,40.69239502,-73.99337909,2018,8,2436
Clinton St & Tillary St,40.696192,-73.991218,2018,8,1671
Clinton St & Union St,40.6831164,-73.99785267,2018,8,1220
Clinton St & Union St,40.6831164,-73.99785267,2018,9,1
Coffey St & Conover St,40.677236,-74.015665,2018,8,640
Columbia Heights & Cranberry St,40.70037867,-73.99548059,2018,8,745
Columbia St & Degraw St,40.6859296,-74.00242364,2018,8,1205
Columbia St & Kane St,40.68763155,-74.0016256,2018,8,1150
Columbia St & Lorraine St,40.6747055,-74.0075572,2018,8,211
Columbia St & Rivington St,40.71739973,-73.98016555,2018,8,1925
Columbia St & W 9 St,40.6769993,-74.00647134,2018,8,175
Columbus Ave & W 103 St,40.7969347,-73.96434123,2018,8,567
Columbus Ave & W 72 St,40.7770575,-73.97898475,2018,8,5826
Columbus Ave & W 95 St,40.7919557,-73.968087,2018,8,3312
Commerce St & Van Brunt St,40.6812117,-74.00860912,2018,8,437
Concord St & Bridge St,40.69766564,-73.98476437,2018,8,1003
Congress St & Clinton St,40.6881529,-73.99520919,2018,8,1576
Cooper Square & Astor Pl,40.72951496,-73.9907527,2018,8,7644
Cooper Square & Astor Pl,40.72951496,-73.9907527,2018,9,1
Court St & Nelson St,40.6763947,-73.99869893,2018,8,1332
Court St & State St,40.6902375,-73.99203074,2018,8,2643
Crescent St & 30 Ave,40.768692,-73.9249574,2018,8,616
Crescent St & 34 Ave,40.76108,-73.930562,2018,8,594
Crescent St & 35 Ave,40.7596276,-73.9321455,2018,8,396
Crescent St & 35 Ave,40.7596276,-73.9321455,2018,9,1
Crescent St & Broadway,40.7633589,-73.9286471,2018,8,1137
Crescent St & Broadway,40.7633589,-73.9286471,2018,9,1
Crescent St & Ditmars Blvd,40.7787185,-73.9145645,2018,8,508
Crown St & Bedford Ave,40.666563,-73.956741,2018,8,276
Cumberland St & Lafayette Ave,40.68753406,-73.97265183,2018,8,1477
DeKalb Ave & Hudson Ave,40.689888,-73.981013,2018,8,3599
DeKalb Ave & Hudson Ave,40.689888,-73.981013,2018,9,1
DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,2018,8,1462
DeKalb Ave & Skillman St,40.6906495,-73.95643107,2018,8,1022
DeKalb Ave & Skillman St,40.6906495,-73.95643107,2018,9,1
DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,2018,8,1646
Dean St & 4 Ave,40.68312489,-73.97895137,2018,8,2730
Dean St & 4 Ave,40.68312489,-73.97895137,2018,9,1
Dean St & Franklin Ave,40.67759207,-73.95563722,2018,8,1046
Dean St & Franklin Ave,40.67759207,-73.95563722,2018,9,2
Dean St & Hoyt St,40.6864442,-73.98759104,2018,8,1024
Degraw St & Hoyt St,40.68199044,-73.99079025,2018,8,750
Degraw St & Smith St,40.6829151,-73.99318208,2018,8,1301
Devoe St & Lorimer St,40.71335226,-73.94910336,2018,8,1355
Devoe St & Lorimer St,40.71335226,-73.94910336,2018,9,2
Ditmars Blvd & 19 St,40.78145,-73.9183302,2018,8,888
Division Ave & Marcy Ave,40.70708701,-73.95796783,2018,8,476
Division St & Bowery,40.71413089,-73.9970468,2018,8,4010
Division St & Bowery,40.71413089,-73.9970468,2018,9,1
Douglass St & 3 Ave,40.6802133,-73.98432695,2018,8,1615
Douglass St & 4 Ave,40.6792788,-73.98154004,2018,8,1579
Driggs Ave & Lorimer St,40.72179134,-73.9504154,2018,8,1515
Driggs Ave & Lorimer St,40.72179134,-73.9504154,2018,9,1
Driggs Ave & N Henry St,40.72325,-73.94308,2018,8,1592
Duane St & Greenwich St,40.71748752,-74.0104554,2018,8,2274
Duffield St & Willoughby St,40.69221589,-73.9842844,2018,8,2099
Dwight St & Van Dyke St,40.67363551,-74.01195556,2018,8,443
E 10 St & 5 Ave,40.73331967,-73.99510132,2018,8,3173
E 10 St & Avenue A,40.72740794,-73.98142006,2018,8,8663
E 102 St & 1 Ave,40.7869946,-73.94164802,2018,8,1868
E 102 St & Park Ave,40.7904828,-73.95033068,2018,8,803
E 102 St & Park Ave,40.7904828,-73.95033068,2018,9,1
E 103 St & Lexington Ave,40.7903051,-73.94755757,2018,8,998
E 106 St & 1 Ave,40.7892529,-73.93956237,2018,8,517
E 106 St & Lexington Ave,40.791976,-73.945993,2018,8,664
E 106 St & Madison Ave,40.7934337,-73.94945003,2018,8,576
E 109 St & 3 Ave,40.79329668,-73.9432083,2018,8,701
E 11 St & 1 Ave,40.72953837,-73.98426726,2018,8,5161
E 11 St & 1 Ave,40.72953837,-73.98426726,2018,9,1
E 11 St & 2 Ave,40.73047309,-73.98672378,2018,8,5986
E 11 St & Broadway,40.73261787,-73.99158043,2018,8,2372
E 110 St & Madison Ave,40.7961535,-73.94782145,2018,8,1534
E 110 St & Madison Ave,40.7961535,-73.94782145,2018,9,1
E 114 St & 1 Ave,40.7945663,-73.9362541,2018,8,535
E 115 St & Lexington Ave,40.797911,-73.9423,2018,8,705
E 115 St & Lexington Ave,40.797911,-73.9423,2018,9,1
E 115 St & Madison Ave,40.7989445,-73.944846,2018,8,496
E 116 St & 2 Ave,40.796879,-73.937261,2018,8,589
E 118 St & 1 Ave,40.79747,-73.93504,2018,8,673
E 118 St & 3 Ave,40.799139,-73.9389152,2018,8,633
E 118 St & 3 Ave,40.799139,-73.9389152,2018,9,1
E 118 St & Madison Ave,40.8014866,-73.9442507,2018,8,592
E 118 St & Madison Ave,40.8014866,-73.9442507,2018,9,1
E 118 St & Park Ave,40.8005385,-73.9419949,2018,8,240
E 12 St & 3 Ave,40.73223272,-73.98889957,2018,8,5637
E 12 St & 3 Ave,40.73223272,-73.98889957,2018,9,2
E 12 St & Avenue B,40.72804857,-73.9788115,2018,8,4088
E 12 St & Avenue B,40.72804857,-73.9788115,2018,9,4
E 123 St & Lexington Ave,40.8029263,-73.9379,2018,8,675
E 128 St & Madison Ave,40.80756,-73.939182,2018,8,546
E 13 St & Avenue A,40.72955361,-73.98057249,2018,8,5704
E 13 St & Avenue A,40.72955361,-73.98057249,2018,9,2
E 15 St & 3 Ave,40.734232,-73.986923,2018,8,5574
E 15 St & 3 Ave,40.734232,-73.986923,2018,9,1
E 16 St & 5 Ave,40.73726186,-73.99238967,2018,8,6478
E 16 St & Irving Pl,40.73536706,-73.98797393,2018,8,4113
E 17 St & Broadway,40.73704984,-73.99009296,2018,8,12876
E 17 St & Broadway,40.73704984,-73.99009296,2018,9,1
E 19 St & 3 Ave,40.73624527,-73.98473765,2018,8,3687
E 2 St & 2 Ave,40.72502876,-73.99069656,2018,8,6149
E 2 St & 2 Ave,40.72502876,-73.99069656,2018,9,1
E 2 St & Avenue A,40.72307749,-73.98583621,2018,8,4487
E 2 St & Avenue A,40.72307749,-73.98583621,2018,9,1
E 2 St & Avenue B,40.72217444,-73.98368779,2018,8,4641
E 2 St & Avenue B,40.72217444,-73.98368779,2018,9,2
E 2 St & Avenue C,40.7208736,-73.98085795,2018,8,4009
E 2 St & Avenue C,40.7208736,-73.98085795,2018,9,1
E 20 St & 2 Ave,40.73587678,-73.98205027,2018,8,4847
E 20 St & FDR Drive,40.73314259,-73.97573881,2018,8,5175
E 20 St & Park Ave,40.73827428,-73.98751968,2018,8,4163
E 23 St & 1 Ave,40.736502,-73.97809472,2018,8,5456
E 24 St & Park Ave S,40.74096374,-73.98602213,2018,8,8243
E 25 St & 1 Ave,40.7381765,-73.97738662,2018,8,3319
E 25 St & 2 Ave,40.73912601,-73.97973776,2018,8,5368
E 25 St & 2 Ave,40.73912601,-73.97973776,2018,9,1
E 27 St & 1 Ave,40.739445,-73.976806,2018,8,3635
E 30 St & Park Ave S,40.74444921,-73.98303529,2018,8,4405
E 31 St & 3 Ave,40.74394314,-73.97966069,2018,8,4686
E 31 St & 3 Ave,40.74394314,-73.97966069,2018,9,1
E 32 St & Park Ave,40.7457121,-73.98194829,2018,8,6159
E 33 St & 1 Ave,40.74322681,-73.97449784,2018,8,5180
E 33 St & 5 Ave,40.74765947,-73.98490707,2018,8,4690
E 35 St & 3 Ave,40.746524,-73.977885,2018,8,3424
E 35 St & 3 Ave,40.746524,-73.977885,2018,9,1
E 39 St & 2 Ave,40.74780373,-73.9734419,2018,8,5673
E 39 St & 2 Ave,40.74780373,-73.9734419,2018,9,1
E 39 St & 3 Ave,40.7489006,-73.97604882,2018,8,4920
E 41 St & Madison Ave,40.75216528,-73.97992194,2018,8,4683
E 43 St & 5 Ave,40.75412081,-73.98025185,2018,8,3496
E 44 St & 2 Ave,40.75118387,-73.97138715,2018,8,2445
E 45 St & 3 Ave,40.75255434,-73.97282625,2018,8,3139
E 47 St & 1 Ave,40.75206862,-73.96784384,2018,8,1937
E 47 St & 2 Ave,40.75323098,-73.97032517,2018,8,3165
E 47 St & 2 Ave,40.75323098,-73.97032517,2018,9,1
E 47 St & Park Ave,40.75510267,-73.97498696,2018,8,7794
E 48 St & 3 Ave,40.7546011,-73.97187886,2018,8,3007
E 48 St & 5 Ave,40.75724568,-73.97805914,2018,8,5658
E 5 St & 2 Ave,40.72686952,-73.98919031,2018,8,4532
E 5 St & Avenue C,40.72299208,-73.97995466,2018,8,2272
E 51 St & 1 Ave,40.75455731,-73.96592976,2018,8,2257
E 51 St & Lexington Ave,40.75714758,-73.97207836,2018,8,2554
E 52 St & 2 Ave,40.756014,-73.967416,2018,8,3116
E 52 St & 2 Ave,40.756014,-73.967416,2018,9,2
E 53 St & 3 Ave,40.75763228,-73.96930575,2018,8,3332
E 53 St & Madison Ave,40.7597108,-73.97402311,2018,8,3508
E 55 St & 3 Ave,40.75899656,-73.96865398,2018,8,3658
E 55 St & 3 Ave,40.75899656,-73.96865398,2018,9,1
E 55 St & Lexington Ave,40.75968085,-73.97031366,2018,8,2219
E 58 St & 1 Ave,40.75892386,-73.96226227,2018,8,2660
E 58 St & 1 Ave,40.75892386,-73.96226227,2018,9,1
E 58 St & 3 Ave,40.76095756,-73.96724467,2018,8,4397
E 58 St & Madison Ave,40.76302594,-73.97209525,2018,8,2543
E 59 St & Madison Ave,40.76350532,-73.97109243,2018,8,2479
E 6 St & Avenue B,40.72453734,-73.98185424,2018,8,3794
E 6 St & Avenue D,40.72228087,-73.97668709,2018,8,2043
E 60 St & York Ave,40.759107,-73.959223,2018,8,1262
E 65 St & 2 Ave,40.76471852,-73.9622207,2018,8,1528
E 66 St & Madison Ave,40.76800889,-73.96845281,2018,8,758
E 67 St & Park Ave,40.7678008,-73.96592081,2018,8,934
E 68 St & 3 Ave,40.7671284,-73.96224618,2018,8,1327
E 68 St & Madison Ave,40.7691572,-73.96703464,2018,8,962
E 7 St & Avenue A,40.72621788,-73.98379855,2018,8,5915
E 71 St & 2 Ave,40.76817547,-73.95910263,2018,8,1156
E 72 St & Park Ave,40.77118288,-73.96409422,2018,8,1915
E 72 St & York Ave,40.76663814,-73.95348296,2018,8,3443
E 74 St & 1 Ave,40.7689738,-73.95482273,2018,8,2667
E 74 St & 1 Ave,40.7689738,-73.95482273,2018,9,1
E 75 St & 3 Ave,40.77112927,-73.95772297,2018,8,1444
E 76 St & 3 Ave,40.77224854,-73.95842135,2018,8,1199
E 76 St & 3 Ave,40.77224854,-73.95842135,2018,9,1
E 76 St & Park Ave,40.773763,-73.96222088,2018,8,1419
E 78 St & 2 Ave,40.7727966,-73.95577801,2018,8,1344
E 81 St & 2 Ave,40.77477945,-73.95427465,2018,8,1626
E 81 St & 3 Ave,40.77573034,-73.9567526,2018,8,1667
E 81 St & Park Ave,40.77677702,-73.9590097,2018,8,559
E 81 St & York Ave,40.7728384,-73.94989233,2018,8,1718
E 82 St & East End Ave,40.7724607,-73.9468208,2018,8,1158
E 84 St & 1 Ave,40.77565541,-73.95068615,2018,8,2139
E 84 St & Park Ave,40.77862688,-73.95772073,2018,8,1193
E 85 St & 3 Ave,40.77801203,-73.95407149,2018,8,3797
E 85 St & York Ave,40.77536905,-73.94803392,2018,8,1625
E 85 St & York Ave,40.77536905,-73.94803392,2018,9,1
E 87 St & 3 Ave,40.77940609,-73.95333588,2018,8,1180
E 88 St & 1 Ave,40.778301,-73.9488134,2018,8,2176
E 88 St & Park Ave,40.7814107,-73.95595908,2018,8,1179
E 89 St & York Ave,40.7779453,-73.946041,2018,8,213
E 89 St & York Ave,40.7779453,-73.946041,2018,9,1
E 9 St & Avenue C,40.72521311,-73.97768752,2018,8,3713
E 91 St & 2 Ave,40.7811223,-73.94965589,2018,8,2845
E 91 St & Park Ave,40.7835016,-73.955327,2018,8,1111
E 93 St & 2 Ave,40.78245418,-73.94891962,2018,8,1337
E 97 St & 3 Ave,40.7859201,-73.94860294,2018,8,580
E 97 St & Madison Ave,40.787801,-73.953559,2018,8,1810
E 98 St & Park Ave,40.78813,-73.95206,2018,8,501
East End Ave & E 86 St,40.77518615,-73.94446054,2018,8,1040
Eastern Pkwy & Franklin Ave,40.6707767,-73.9576801,2018,8,1527
Eastern Pkwy & Franklin Ave,40.6707767,-73.9576801,2018,9,1
Eastern Pkwy & Washington Ave,40.6716493,-73.9631145,2018,8,679
Eckford St & Engert Ave,40.72146256,-73.94800901,2018,8,684
Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,2018,8,1658
Essex Light Rail,40.7127742,-74.0364857,2018,8,6
FDR Drive & E 35 St,40.744219,-73.97121214,2018,8,5197
Flushing Ave & Vanderbilt Ave,40.69795032,-73.9707756,2018,8,1645
Flushing Ave & Vanderbilt Ave,40.69795032,-73.9707756,2018,9,1
Forsyth St & Broome St,40.71893904,-73.99266288,2018,8,5011
Forsyth St & Canal St,40.7158155,-73.99422366,2018,8,4886
Forsyth St & Canal St,40.7158155,-73.99422366,2018,9,2
Franklin Ave & Empire Blvd,40.66314,-73.9605695,2018,8,1417
Franklin Ave & Empire Blvd,40.66314,-73.9605695,2018,9,1
Franklin Ave & Myrtle Ave,40.69454609,-73.95801365,2018,8,785
Franklin Ave & Myrtle Ave,40.69454609,-73.95801365,2018,9,2
Franklin Ave & St Marks Ave,40.6758324,-73.9561677,2018,8,892
Franklin St & Dupont St,40.73564,-73.95866,2018,8,1638
Franklin St & Dupont St,40.73564,-73.95866,2018,9,1
Franklin St & W Broadway,40.71911552,-74.00666661,2018,8,2948
Franklin St & W Broadway,40.71911552,-74.00666661,2018,9,1
Frederick Douglass Blvd & W 112 St,40.801694,-73.957145,2018,8,2308
Frederick Douglass Blvd & W 117 St,40.805159,-73.954692,2018,8,2700
Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286,2018,8,768
Front St & Gold St,40.70224,-73.982578,2018,8,1600
Front St & Maiden Ln,40.70530954,-74.00612572,2018,8,3229
Front St & Washington St,40.70255088,-73.98940236,2018,8,4308
Frost St & Meeker St,40.71764,-73.94882,2018,8,568
Fulton St & Adams St,40.69241829,-73.98949474,2018,8,3076
Fulton St & Broadway,40.711066,-74.009447,2018,8,5129
Fulton St & Broadway,40.711066,-74.009447,2018,9,1
Fulton St & Clermont Ave,40.68415748,-73.96922273,2018,8,784
Fulton St & Grand Ave,40.68223166,-73.9614583,2018,8,1245
Fulton St & Rockwell Pl,40.688226,-73.979382,2018,8,1721
Fulton St & Utica Ave,40.6794268,-73.9298911,2018,8,843
Fulton St & Utica Ave,40.6794268,-73.9298911,2018,9,2
Fulton St & Waverly Ave,40.68323865,-73.96599591,2018,8,1678
Fulton St & William St,40.70955958,-74.00653609,2018,8,2810
Gansevoort St & Hudson St,40.7394482,-74.00507033,2018,8,6688
Garfield Pl & 8 Ave,40.6711978,-73.97484126,2018,8,842
Gold St & Frankfort St,40.71069995,-74.00354147,2018,8,1456
Graham Ave & Conselyea St,40.715143,-73.944507,2018,8,2694
Graham Ave & Grand St,40.711863,-73.944024,2018,8,1331
Graham Ave & Herbert St,40.71929301,-73.94500379,2018,8,858
Graham Ave & Withers St,40.7169811,-73.94485918,2018,8,815
Grand Army Plaza & Central Park S,40.7643971,-73.97371465,2018,8,8077
Grand Army Plaza & Central Park S,40.7643971,-73.97371465,2018,9,5
Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,2018,8,2111
Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,2018,9,3
Grand Ave & Bergen St,40.678045,-73.962408,2018,8,1075
Grand Ave & Bergen St,40.678045,-73.962408,2018,9,1
Grand St,40.71517768,-74.03768331,2018,8,1
Grand St & Elizabeth St,40.718822,-73.99596,2018,8,7481
Grand St & Elizabeth St,40.718822,-73.99596,2018,9,2
Grand St & Greene St,40.72165481,-74.00234737,2018,8,3846
Grand St & Greene St,40.72165481,-74.00234737,2018,9,1
Grand St & Havemeyer St,40.71286844,-73.95698119,2018,8,2598
Great Jones St,40.72743423,-73.99379025,2018,8,8949
Greene Ave & Nostrand Ave,40.6883337,-73.950916,2018,8,745
Greene Ave & Throop Ave,40.6894932,-73.942061,2018,8,611
Greenpoint Ave & Manhattan Ave,40.73026,-73.95394,2018,8,2125
Greenpoint Ave & Manhattan Ave,40.73026,-73.95394,2018,9,2
Greenwich Ave & Charles St,40.735238,-74.000271,2018,8,5144
Greenwich St & W Houston St,40.728846,-74.008591,2018,8,6459
Halsey St & Tompkins Ave,40.6823687,-73.944118,2018,8,850
Halsey St & Tompkins Ave,40.6823687,-73.944118,2018,9,3
